timestamp,scenario,road1_visibility,road1_friction,road1_capacity,road1_queue,road2_visibility,road2_friction,road2_capacity,road2_queue,shovel_queue,crusher_queue,bottleneck_score_shovel,bottleneck_score_crusher,shaping_active,shovel_delay_s,truck1_speed,truck1_pos,truck1_state,truck1_v_safe,truck1_v_command,truck1_is_loaded,tonnes_hauled
936.0,fog_recovery,28.07,0.38,1671.18,0,28.07,0.38,1448.29,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
937.0,fog_recovery,28.11,0.38,1670.33,0,28.11,0.38,1448.25,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
938.0,fog_recovery,28.14,0.38,1669.48,0,28.14,0.38,1448.22,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
939.0,fog_recovery,28.18,0.38,1668.64,0,28.18,0.38,1448.18,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
940.0,fog_recovery,28.22,0.38,1667.79,0,28.22,0.38,1448.14,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
941.0,fog_recovery,28.26,0.38,1666.94,0,28.26,0.38,1448.11,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
942.0,fog_recovery,28.30,0.38,1666.10,0,28.30,0.38,1448.07,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
943.0,fog_recovery,28.34,0.38,1665.25,0,28.34,0.38,1448.03,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
944.0,fog_recovery,28.38,0.38,1664.40,0,28.38,0.38,1448.00,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
945.0,fog_recovery,28.42,0.38,1663.56,0,28.42,0.38,1447.96,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
946.0,fog_recovery,28.46,0.38,1662.71,0,28.46,0.38,1447.93,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
947.0,fog_recovery,28.49,0.38,1661.86,0,28.49,0.38,1447.89,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
948.0,fog_recovery,28.53,0.39,1661.02,0,28.53,0.39,1447.85,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
949.0,fog_recovery,28.57,0.39,1660.17,0,28.57,0.39,1447.82,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
950.0,fog_recovery,28.61,0.39,1659.33,0,28.61,0.39,1447.78,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
951.0,fog_recovery,28.65,0.39,1658.48,0,28.65,0.39,1447.74,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
952.0,fog_recovery,28.69,0.39,1657.64,0,28.69,0.39,1447.71,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
953.0,fog_recovery,28.73,0.39,1656.79,0,28.73,0.39,1447.67,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
954.0,fog_recovery,28.77,0.39,1655.95,0,28.77,0.39,1447.64,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
955.0,fog_recovery,28.81,0.39,1655.10,0,28.81,0.39,1447.60,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
956.0,fog_recovery,28.84,0.39,1654.26,0,28.84,0.39,1447.56,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
957.0,fog_recovery,28.88,0.39,1653.41,0,28.88,0.39,1447.53,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
958.0,fog_recovery,28.92,0.39,1652.57,0,28.92,0.39,1447.49,1,3,1,5.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
959.0,fog_recovery,28.96,0.39,1651.72,0,28.96,0.39,1447.45,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
960.0,fog_recovery,29.00,0.39,1650.88,0,29.00,0.39,1447.42,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
961.0,fog_recovery,29.04,0.39,1650.04,0,29.04,0.39,1447.38,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
962.0,fog_recovery,29.08,0.39,1649.19,0,29.08,0.39,1447.34,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
963.0,fog_recovery,29.12,0.39,1648.35,0,29.12,0.39,1447.31,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
964.0,fog_recovery,29.16,0.39,1647.50,0,29.16,0.39,1447.27,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
965.0,fog_recovery,29.19,0.39,1646.66,0,29.19,0.39,1447.24,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
966.0,fog_recovery,29.23,0.39,1645.82,0,29.23,0.39,1447.20,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
967.0,fog_recovery,29.27,0.39,1644.97,0,29.27,0.39,1447.16,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
968.0,fog_recovery,29.31,0.39,1644.13,0,29.31,0.39,1447.13,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
969.0,fog_recovery,29.35,0.39,1643.29,0,29.35,0.39,1447.09,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
970.0,fog_recovery,29.39,0.39,1642.45,0,29.39,0.39,1447.05,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
971.0,fog_recovery,29.43,0.39,1641.60,0,29.43,0.39,1447.02,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
972.0,fog_recovery,29.47,0.39,1640.76,0,29.47,0.39,1446.98,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
973.0,fog_recovery,29.51,0.40,1639.92,0,29.51,0.40,1446.94,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
974.0,fog_recovery,29.54,0.40,1639.08,0,29.54,0.40,1446.91,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
975.0,fog_recovery,29.58,0.40,1638.24,0,29.58,0.40,1446.87,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
976.0,fog_recovery,29.62,0.40,1637.39,0,29.62,0.40,1446.84,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
977.0,fog_recovery,29.66,0.40,1636.55,0,29.66,0.40,1446.80,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
978.0,fog_recovery,29.70,0.40,1635.71,0,29.70,0.40,1446.76,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
979.0,fog_recovery,29.74,0.40,1634.87,0,29.74,0.40,1446.73,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
980.0,fog_recovery,29.78,0.40,1634.03,0,29.78,0.40,1446.69,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
981.0,fog_recovery,29.82,0.40,1633.19,0,29.82,0.40,1446.65,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
982.0,fog_recovery,29.86,0.40,1632.35,0,29.86,0.40,1446.62,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
983.0,fog_recovery,29.89,0.40,1631.51,0,29.89,0.40,1446.58,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
984.0,fog_recovery,29.93,0.40,1630.67,0,29.93,0.40,1446.54,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
985.0,fog_recovery,29.97,0.40,1629.83,0,29.97,0.40,1446.51,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
986.0,fog_recovery,30.01,0.40,1628.99,0,30.01,0.40,1446.47,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
987.0,fog_recovery,30.05,0.40,1628.15,0,30.05,0.40,1446.44,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
988.0,fog_recovery,30.09,0.40,1627.31,0,30.09,0.40,1446.40,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
989.0,fog_recovery,30.13,0.40,1626.48,0,30.13,0.40,1446.36,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
990.0,fog_recovery,30.17,0.40,1625.64,0,30.17,0.40,1446.33,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
991.0,fog_recovery,30.21,0.40,1624.80,0,30.21,0.40,1446.29,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
992.0,fog_recovery,30.24,0.40,1623.96,0,30.24,0.40,1446.25,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
993.0,fog_recovery,30.28,0.40,1623.12,0,30.28,0.40,1446.22,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
994.0,fog_recovery,30.32,0.40,1622.29,0,30.32,0.40,1446.18,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
995.0,fog_recovery,30.36,0.40,1621.45,0,30.36,0.40,1446.14,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
996.0,fog_recovery,30.40,0.40,1620.61,0,30.40,0.40,1446.11,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
997.0,fog_recovery,30.44,0.40,1619.77,0,30.44,0.40,1446.07,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
998.0,fog_recovery,30.48,0.40,1618.94,0,30.48,0.40,1446.03,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
999.0,fog_recovery,30.52,0.41,1618.10,0,30.52,0.41,1446.00,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
1000.0,fog_recovery,30.56,0.41,1617.27,0,30.56,0.41,1445.96,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
1001.0,fog_recovery,30.59,0.41,1616.43,0,30.59,0.41,1445.93,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
1002.0,fog_recovery,30.63,0.41,1615.59,0,30.63,0.41,1445.89,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
1003.0,fog_recovery,30.67,0.41,1614.76,0,30.67,0.41,1445.85,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
1004.0,fog_recovery,30.71,0.41,1613.92,0,30.71,0.41,1445.82,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
1005.0,fog_recovery,30.75,0.41,1613.09,0,30.75,0.41,1445.78,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
1006.0,fog_recovery,30.79,0.41,1612.26,0,30.79,0.41,1445.74,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
1007.0,fog_recovery,30.83,0.41,1611.42,0,30.83,0.41,1445.71,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
1008.0,fog_recovery,30.87,0.41,1610.59,0,30.87,0.41,1445.67,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
1009.0,fog_recovery,30.91,0.41,1609.75,0,30.91,0.41,1445.63,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
1010.0,fog_recovery,30.94,0.41,1608.92,0,30.94,0.41,1445.60,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
1011.0,fog_recovery,30.98,0.41,1608.09,0,30.98,0.41,1445.56,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
1012.0,fog_recovery,31.02,0.41,1607.25,0,31.02,0.41,1445.53,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
1013.0,fog_recovery,31.06,0.41,1606.42,0,31.06,0.41,1445.49,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
1014.0,fog_recovery,31.10,0.41,1605.59,0,31.10,0.41,1445.45,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
1015.0,fog_recovery,31.14,0.41,1604.76,0,31.14,0.41,1445.42,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
1016.0,fog_recovery,31.18,0.41,1603.93,0,31.18,0.41,1445.38,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
1017.0,fog_recovery,31.22,0.41,1603.09,0,31.22,0.41,1445.34,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
1018.0,fog_recovery,31.26,0.41,1602.26,0,31.26,0.41,1445.31,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
1019.0,fog_recovery,31.29,0.41,1601.43,0,31.29,0.41,1445.27,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
1020.0,fog_recovery,31.33,0.41,1600.60,0,31.33,0.41,1445.23,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
1021.0,fog_recovery,31.37,0.41,1599.77,0,31.37,0.41,1445.20,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
1022.0,fog_recovery,31.41,0.41,1598.94,0,31.41,0.41,1445.16,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
1023.0,fog_recovery,31.45,0.41,1598.11,0,31.45,0.41,1445.13,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
1024.0,fog_recovery,31.49,0.41,1597.28,0,31.49,0.41,1445.09,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
1025.0,fog_recovery,31.53,0.42,1596.45,0,31.53,0.42,1445.05,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,182.0
1026.0,fog_recovery,31.57,0.42,1595.62,0,31.57,0.42,1445.02,0,2,0,4.00,3.33,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1027.0,fog_recovery,31.61,0.42,1594.80,0,31.61,0.42,1444.98,0,2,0,4.00,3.33,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1028.0,fog_recovery,31.64,0.42,1593.97,0,31.64,0.42,1444.94,0,2,0,4.00,3.33,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1029.0,fog_recovery,31.68,0.42,1593.14,0,31.68,0.42,1444.91,0,2,0,4.00,3.33,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1030.0,fog_recovery,31.72,0.42,1592.31,0,31.72,0.42,1444.87,0,2,0,4.00,3.33,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1031.0,fog_recovery,31.76,0.42,1591.48,0,31.76,0.42,1444.83,0,2,0,4.00,3.33,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1032.0,fog_recovery,31.80,0.42,1590.66,0,31.80,0.42,1444.80,0,2,0,4.00,3.33,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1033.0,fog_recovery,31.84,0.42,1589.83,0,31.84,0.42,1444.76,0,2,0,4.00,3.33,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1034.0,fog_recovery,31.88,0.42,1589.00,0,31.88,0.42,1444.72,0,2,0,4.00,3.33,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1035.0,fog_recovery,31.92,0.42,1588.18,0,31.92,0.42,1444.69,0,2,0,4.00,3.33,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1036.0,fog_recovery,31.96,0.42,1587.35,0,31.96,0.42,1444.65,0,2,0,4.00,3.33,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1037.0,fog_recovery,31.99,0.42,1586.53,0,31.99,0.42,1444.62,0,2,0,4.00,3.33,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1038.0,fog_recovery,32.03,0.42,1585.70,0,32.03,0.42,1444.58,0,2,0,4.00,3.33,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1039.0,fog_recovery,32.07,0.42,1584.88,0,32.07,0.42,1444.54,0,2,0,4.00,3.33,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1040.0,fog_recovery,32.11,0.42,1584.05,0,32.11,0.42,1444.51,0,2,0,4.00,3.33,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1041.0,fog_recovery,32.15,0.42,1583.23,0,32.15,0.42,1444.47,0,2,0,4.00,3.33,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1042.0,fog_recovery,32.19,0.42,1582.40,0,32.19,0.42,1444.43,0,2,0,4.00,3.33,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1043.0,fog_recovery,32.23,0.42,1581.58,0,32.23,0.42,1444.40,0,2,0,4.00,3.33,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1044.0,fog_recovery,32.27,0.42,1580.76,0,32.27,0.42,1444.36,0,2,0,4.00,3.33,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1045.0,fog_recovery,32.31,0.42,1579.94,0,32.31,0.42,1444.32,0,2,0,4.00,3.33,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1046.0,fog_recovery,32.34,0.42,1579.11,0,32.34,0.42,1444.29,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1047.0,fog_recovery,32.38,0.42,1578.29,0,32.38,0.42,1444.25,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1048.0,fog_recovery,32.42,0.42,1577.47,0,32.42,0.42,1444.21,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1049.0,fog_recovery,32.46,0.42,1576.65,0,32.46,0.42,1444.18,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1050.0,fog_recovery,32.50,0.42,1575.83,0,32.50,0.42,1444.14,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1051.0,fog_recovery,32.54,0.43,1575.01,0,32.54,0.43,1444.11,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1052.0,fog_recovery,32.58,0.43,1574.19,0,32.58,0.43,1444.07,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1053.0,fog_recovery,32.62,0.43,1573.37,0,32.62,0.43,1444.03,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1054.0,fog_recovery,32.66,0.43,1572.55,0,32.66,0.43,1444.00,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1055.0,fog_recovery,32.69,0.43,1571.73,0,32.69,0.43,1443.96,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1056.0,fog_recovery,32.73,0.43,1570.91,0,32.73,0.43,1443.92,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1057.0,fog_recovery,32.77,0.43,1570.09,0,32.77,0.43,1443.89,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1058.0,fog_recovery,32.81,0.43,1569.27,0,32.81,0.43,1443.85,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1059.0,fog_recovery,32.85,0.43,1568.45,0,32.85,0.43,1443.81,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1060.0,fog_recovery,32.89,0.43,1567.64,0,32.89,0.43,1443.78,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1061.0,fog_recovery,32.93,0.43,1566.82,0,32.93,0.43,1443.74,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1062.0,fog_recovery,32.97,0.43,1566.00,0,32.97,0.43,1443.71,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1063.0,fog_recovery,33.01,0.43,1565.18,0,33.01,0.43,1443.67,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1064.0,fog_recovery,33.04,0.43,1564.37,0,33.04,0.43,1443.63,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1065.0,fog_recovery,33.08,0.43,1563.55,0,33.08,0.43,1443.60,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1066.0,fog_recovery,33.12,0.43,1562.74,0,33.12,0.43,1443.56,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1067.0,fog_recovery,33.16,0.43,1561.92,0,33.16,0.43,1443.52,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1068.0,fog_recovery,33.20,0.43,1561.11,0,33.20,0.43,1443.49,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1069.0,fog_recovery,33.24,0.43,1560.29,0,33.24,0.43,1443.45,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1070.0,fog_recovery,33.28,0.43,1559.48,0,33.28,0.43,1443.41,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1071.0,fog_recovery,33.32,0.43,1558.67,0,33.32,0.43,1443.38,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1072.0,fog_recovery,33.36,0.43,1557.85,0,33.36,0.43,1443.34,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1073.0,fog_recovery,33.39,0.43,1557.04,0,33.39,0.43,1443.30,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1074.0,fog_recovery,33.43,0.43,1556.23,0,33.43,0.43,1443.27,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1075.0,fog_recovery,33.47,0.43,1555.41,0,33.47,0.43,1443.23,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1076.0,fog_recovery,33.51,0.44,1554.60,0,33.51,0.44,1443.19,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1077.0,fog_recovery,33.55,0.44,1553.79,0,33.55,0.44,1443.16,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1078.0,fog_recovery,33.59,0.44,1552.98,0,33.59,0.44,1443.12,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1079.0,fog_recovery,33.63,0.44,1552.17,0,33.63,0.44,1443.09,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1080.0,fog_recovery,33.67,0.44,1551.36,0,33.67,0.44,1443.05,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1081.0,fog_recovery,33.71,0.44,1550.55,0,33.71,0.44,1443.01,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1082.0,fog_recovery,33.74,0.44,1549.74,0,33.74,0.44,1442.98,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1083.0,fog_recovery,33.78,0.44,1548.93,0,33.78,0.44,1442.94,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1084.0,fog_recovery,33.82,0.44,1548.12,0,33.82,0.44,1442.90,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1085.0,fog_recovery,33.86,0.44,1547.31,0,33.86,0.44,1442.87,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1086.0,fog_recovery,33.90,0.44,1546.51,0,33.90,0.44,1442.83,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1087.0,fog_recovery,33.94,0.44,1545.70,0,33.94,0.44,1442.79,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1088.0,fog_recovery,33.98,0.44,1544.89,0,33.98,0.44,1442.76,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1089.0,fog_recovery,34.02,0.44,1544.09,0,34.02,0.44,1442.72,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1090.0,fog_recovery,34.06,0.44,1543.28,0,34.06,0.44,1442.68,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1091.0,fog_recovery,34.09,0.44,1542.47,0,34.09,0.44,1442.65,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1092.0,fog_recovery,34.13,0.44,1541.67,0,34.13,0.44,1442.61,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1093.0,fog_recovery,34.17,0.44,1540.86,0,34.17,0.44,1442.58,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1094.0,fog_recovery,34.21,0.44,1540.06,0,34.21,0.44,1442.54,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1095.0,fog_recovery,34.25,0.44,1539.25,0,34.25,0.44,1442.50,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1096.0,fog_recovery,34.29,0.44,1538.45,0,34.29,0.44,1442.47,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1097.0,fog_recovery,34.33,0.44,1537.65,0,34.33,0.44,1442.43,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
1098.0,fog_recovery,34.37,0.44,1536.84,0,34.37,0.44,1442.39,1,2,1,4.00,5.00,0,240.0,0.00,0.00,queued,8.69,8.69,0,273.0
